ID	Name	numcommits	percent	norm
4	4	GitHub	135	36.6847826086957	1
17	17	Auto-GPT-Bot	58	15.7608695652174	0.425373134328358
7	7	Reinier van der Leer	48	13.0434782608696	0.350746268656716
1	1	merwanehamadi	34	9.23913043478261	0.246268656716418
16	16	Luke	19	5.16304347826087	0.134328358208955
18	18	Erik Peterson	19	5.16304347826087	0.134328358208955
9	9	James Collins	12	3.26086956521739	0.0820895522388061
12	12	Merwane Hamadi	6	1.6304347826087	0.037313432835821
13	13	kinance	3	0.815217391304348	0.0149253731343284
10	10	Nicholas Tindle	2	0.543478260869565	0.00746268656716427
26	26	uta	2	0.543478260869565	0.00746268656716427
35	35	James	2	0.543478260869565	0.00746268656716427
2	2	WladBlank	1	0.271739130434783	8.93382590128056e-17
3	3	sagarishere	1	0.271739130434783	8.93382590128056e-17
5	5	Robin Richtsfeld	1	0.271739130434783	8.93382590128056e-17
6	6	Richard Beales	1	0.271739130434783	8.93382590128056e-17
8	8	Steve	1	0.271739130434783	8.93382590128056e-17
11	11	lengweiping1983	1	0.271739130434783	8.93382590128056e-17
14	14	Peter Petermann	1	0.271739130434783	8.93382590128056e-17
15	15	gravelBridge	1	0.271739130434783	8.93382590128056e-17
