"range","range.date","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"v0.1.0-v0.1.3","2023-04 -- 2023-04",468,416,47,5,0.8889,0.1004,0.0107,12,0.0256,2,0.0385,24,200,192,8,33,0,12,0,33,0,0.8293,0,0,0,0,0,0,0.062,0.5726,0.5439,0.8462,0.0031,0.229,0.1509,0.7569,0.7331,0.1017,0.0119,192,8,0,0.96,0.04,0
"v0.1.3-v0.2.2","2023-04 -- 2023-04",1239,1120,96,23,0.904,0.0775,0.0186,17,0.0137,2,0.0168,36,489,474,25,273,0,84,0,296,0.0067,0.7316,0.4277,0.4795,0.4848,0.4835,0.3636,0.0384,0.1146,0.6053,0.5853,0.7899,0.0015,0.2292,0.2089,0.6027,0.6226,0.0706,0.0076,469,20,5,0.9494,0.0405,0.0101
"v0.2.2-v0.3.1","2023-04 -- 2023-05",1391,1287,81,23,0.9252,0.0582,0.0165,20,0.0144,3,0.0288,26,543,531,20,137,0,185,0,147,0,0.7976,0.7665,0.87,0.8295,0.8318,0.8,0.1002,0.161,0.6096,0.5947,0.8077,0.0014,0.2943,0.2837,0.5639,0.4895,0.1497,0.0069,525,14,6,0.9633,0.0257,0.011
"v0.3.1-v0.4.0","2023-05 -- 2023-06",315,276,32,7,0.8762,0.1016,0.0222,12,0.0381,2,0.0513,25,121,114,10,52,0,12,0,54,0.0182,0.6643,1.5064,1.1888,1.5482,1.5628,1.0667,0.1471,0.1079,0.6159,0.5972,0.7436,0.0055,0.1387,0.1716,0.3854,0.2283,0.0878,0.0227,111,7,3,0.9174,0.0579,0.0248
"v0.4.0-v0.4.5","2023-06 -- 2023-07",327,287,31,9,0.8777,0.0948,0.0275,7,0.0214,0,0,27,132,122,11,80,0,55,0,80,0,0.5584,0.7944,0.5823,0.7747,0.7797,0.6667,0.0824,0.2324,0.5963,0.5878,0.725,0.006,0.17,0.1717,0.5479,0.256,0.0661,0.0246,122,11,0,0.9173,0.0827,0
"v0.4.5-v0.4.7","2023-07 -- 2023-08",66,51,11,4,0.7727,0.1667,0.0606,2,0.0303,0,0,13,30,27,3,7,0,0,0,7,0,0.6952,1.5216,1.1636,1.4321,1.4631,1.1429,0.2074,0.0758,0.5455,0.5091,0.8,0.0114,0.0822,0.173,0.5813,0.3717,-0.271,0.0424,27,3,0,0.9,0.1,0
