99820405	99820406	99820410	99820411	99820412	99820415	99820416	99820417	99820418	99820419	99820420
2	0	0	0	0	0	0	0	0	27	0
0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	0	58	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	55	0	0	0	0	0	0	296	0
0	0	0	0	0	0	0	0	0	0	0
