"range","range.date","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"v2.7.28-v3.5.3","2025-11 -- 2026-03",54,50,2,2,0.9259,0.037,0.037,0,0,0,0,6,22,22,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0.1296,0.5926,0.5769,1,0.0282,0.4033,0.5828,0.3647,0.3647,0,0.0776,22,0,0,1,0,0
"v3.5.3-v3.6.10","2026-03 -- 2026-04",78,68,9,1,0.8718,0.1154,0.0128,6,0.0769,0,0,20,33,32,1,1,0,0,0,1,0,0.8,0.7424,0.2857,0.7636,0.7778,0,0.1224,0.0256,0.5769,0.5362,0.9,0.0383,0.7698,0.8295,0.3205,0.3294,-0.5,0.0406,31,0,1,0.9688,0,0.0312
"v3.6.10-v3.7.0","2026-04 -- 2026-05",39,32,6,1,0.8205,0.1538,0.0256,2,0.0513,0,0,7,20,19,1,1,0,11,0,1,0,0.7143,1.2137,0.8235,1.0943,1.1373,0,0,0.3077,0.4872,0.4242,0.8571,0.0737,0.7496,0.8225,9e-04,0.0121,-0.5,0.0459,18,0,1,0.9474,0,0.0526
"v3.7.0-v3.8.0","2026-05 -- 2026-05",2,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1.8049,1.1111,2,2,2,0.2973,0,1,0,1,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA
"v3.8.0-v3.9.0","2026-05 -- 2026-05",1,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.6667,0.6667,NA,NA,0,0,0,1,0,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA
"v3.9.0-v3.10.0","2026-05 -- 2026-05",2,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,1,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA
"v3.10.0-v3.11.0","2026-05 -- 2026-06",34,22,11,1,0.6471,0.3235,0.0294,4,0.1176,0,0,13,13,13,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0.0882,0.6176,0.4348,1,0.0345,0.3171,0.5045,0.1169,0.1169,0,0.041,13,0,0,1,0,0
