99819306	99819307	99819315	99819317	99819327	99819328	99819329	99819330	99819331	99819332	99819333	99819334	99819335
1305	0	0	0	0	88	0	113	0	0	113	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
250	0	0	0	0	0	0	65	0	0	32	0	0
8	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
55	0	0	0	0	40	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
73	0	0	0	0	0	0	0	0	0	16	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
59	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
57	0	0	0	0	0	0	0	0	0	0	86	0
