"range","range.date","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"1.0-1.1.0","2018-04 -- 2019-07",407,294,104,9,0.7224,0.2555,0.0221,42,0.1032,5,0.0442,31,142,130,14,61,0,107,0,62,0,0.8194,0,0,0,0,0,0,0.3366,0.6511,0.571,0.8761,0.0039,0.4965,0.5566,0.4833,0.237,0.0599,0.0074,129,13,1,0.9021,0.0909,0.007
"1.1.0-2.0.0","2019-07 -- 2021-05",408,320,81,7,0.7843,0.1985,0.0172,21,0.0515,2,0.0227,30,156,145,12,46,0,15,0,46,0,0.7856,0.9153,1.0547,0.8456,0.8436,0.8462,0.3137,0.0931,0.6176,0.5566,0.8636,0.004,0.5363,0.5779,0.3997,0.2879,-0.3171,0.0069,144,11,1,0.9231,0.0705,0.0064
"2.0.0-2.3.0","2021-05 -- 2023-04",377,270,95,12,0.7162,0.252,0.0318,38,0.1008,3,0.028,33,125,113,17,109,0,0,0,109,0,0.78,0.9707,0.8103,1.0178,1.0465,0.6207,0.084,0.1088,0.6684,0.5993,0.8411,0.0045,0.5608,0.6138,0.4072,0.2664,0.0126,0.0085,112,16,1,0.8682,0.124,0.0078
"2.3.0-3.0.0","2023-04 -- 2023-09",49,35,13,1,0.7143,0.2653,0.0204,4,0.0816,0,0,17,18,17,1,1,0,0,0,1,0,0.8571,1.6995,1.6694,1.6364,1.6154,1.7778,0.105,0.0408,0.6327,0.5278,0.9286,0.0327,0.4659,0.5634,0.3271,0.267,-0.5,0.0408,17,1,0,0.9444,0.0556,0
"3.0.0-3.1.0","2023-09 -- 2024-11",90,66,24,0,0.7333,0.2667,0,2,0.0222,0,0,28,35,31,4,9,0,0,0,9,0,0.7037,0.5324,0.4737,0.5283,0.5417,0,0,0.0889,0.6111,0.5303,0.8333,0.0149,0.3696,0.5154,0.54,0.2939,-0.3289,0.024,31,4,0,0.8857,0.1143,0
