"range","range.date","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"v12.13.0-v12.40.0","2025-07 -- 2025-10",15,7,7,1,0.4667,0.4667,0.0667,0,0,0,0,7,5,5,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0.1333,0.6667,0.375,1,0.0641,0.0856,0.3381,0.0337,0.0337,0,0.1619,5,0,0,1,0,0
"v12.40.0-v12.80.0","2025-10 -- 2025-12",17,9,7,1,0.5294,0.4118,0.0588,0,0,0,0,7,6,5,1,1,0,0,0,1,0,0.75,0.125,0.125,0.1818,0.2,0,0,0.1176,0.6471,0.5,0.875,0.0699,0.1544,0.2574,0.3693,0.194,-0.5,0.1176,5,1,0,0.8333,0.1667,0
"v12.80.0-v12.123.0","2025-12 -- 2026-04",38,21,14,3,0.5526,0.3684,0.0789,5,0.1316,0,0,15,13,13,2,2,0,3,0,2,0,0.8235,0.1818,0.08,0.2105,0.1111,0,0,0.1579,0.6579,0.4583,0.8824,0.0366,0.1643,0.458,0.1369,0.1366,-0.3994,0.1366,12,1,1,0.8571,0.0714,0.0714
