"range","range.date","devs","ml.only.devs","code.only.devs","ml.code.devs","perc.ml.only.devs","perc.code.only.devs","perc.ml.code.devs","sponsored.devs","ratio.sponsored","sponsored.core.devs","ratio.sponsored.core","num.tz","core.global.devs","core.mail.devs","core.code.devs","org.silo","prima.donnas","radio.silence","black.cloud","missing.links","st.congruence","communicability","global.turnover","code.turnover","core.global.turnover","core.mail.turnover","core.code.turnover","ratio.smelly.quitters","ratio.smelly.devs","global.truck","mail.truck","code.truck","closeness.centr","betweenness.centr","degree centr","global.mod","mail.mod","code.mod","density","mail.only.core.devs","code.only.core.devs","ml.code.core.devs","ratio.mail.only.core","ratio.code.only.core","ratio.ml.code.core"
"cogames-agents-v0.0.0.1-cogames-agents-v0.0.0.4","2026-01 -- 2026-01",3,0,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"cogames-agents-v0.0.0.4-cogames-agents-v0.0.0.7","2026-01 -- 2026-02",3,0,3,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0.3333,0.3333,0,NA,0,0,0,0.6667,0,0.6667,0.25,0,0.1667,-0.5,0,-0.5,0.3333,0,1,0,0,1,0
"cogames-agents-v0.0.0.7-cogames-agents-v0.0.0.10","2026-02 -- 2026-02",8,0,8,0,0,1,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.625,0,0.625,0.1429,0.1769,0.2143,-0.3103,0,-0.3103,0.3571,0,3,0,0,1,0
